Word,Count
Hillary,1
tupiniquim,1
Vejam,1
EuVotoBolsonaro,1
aproveita,1
tapa,2
pantera,1
complicado,1
conheçaoscandidatos,1
levará,2
fuminho,1
mesmice,1
crise,17
PRONTO,1
curte,1
inferno,1
insanidade,2
fumaça,2
candidate,2
Bolívia,1
Prove,2
faça,5
felizes,2
Dai,3
prova,10
aceito,1
mes,1
Noah,2
Procura,1
TL,2
explicacao,1
razoavel,1
estrategia,1
PC,2
colocava,1
gif,1
sapo,1
melho,1
esquentar,1
CADEADO,1
ENTENDEDORES,1
ENTENDERÃO,1
sã,1
consciência,6
enxergar,2
sujeito,4
liberada,1
Ei,6
cuidar,5
mentir,5
feio,4
Bolsonaro2018,5
deseja,3
Drogado,1
facilite,1
acesso,1
apostando,1
fizeram,7
manda,6
aod,1
psolistas,1
bistas,1
elogiando,3
sairá,2
roubaram,2
direcionando,1
moram,1
funcionando,4
dobrar,2
dose,3
morrendo,1
EsquerdaNuncamais,1
roubar,4
nuvem,1
viaja,4
doida,1
véi,1
molecada,1
Noooossa,1
senhora,2
Alô,2
lida,2
Record,1
asauntos,1
polêmicos,1
situação,7
falimentar,1
liberação,6
Repararam,1
Sinceramente,3
estômago,2
vendo,4
aparecer,3
Facebook,4
estudar,3
bonitinho,1
achacar,1
Chega,8
mercadoria,2
suposta,2
Participei,2
sábado,2
federal,4
nk,1
causa,7
ideia,18
explorar,2
herança,2
destacar,1
omitindo,1
maldita,2
garoto,1
Solta,2
melhorou,4
comunicação,5
ouvia,1
atropelada,1
alegar,1
news,6
estratégia,8
iria,6
mentira,5
postagem,1
tachou,1
aproveitador,1
sumir,1
péssima,3
funcionar,3
replicando,1
argumento,7
midiático,2
prestou,1
razão,9
Convido,5
pesquisar,1
instituição,2
prsd,1
Joesley,3
chamou,6
caro,3
tira,3
terno,3
confia,2
participação,4
Mostre,4
assistindo,3
Copa,9
orgulhar,2
trabalhado,2
servindo,1
entregá,1
internacionais,2
bandeja,2
ouro,2
aposentar,1
maneira,1
eleger,7
extremistas,3
Combaterei,1
urna,11
pune,1
inchada,1
mexer,1
lógico,2
qd,2
pagamos,2
prescisa,1
deixando,3
etc,8
engrossar,3
discurso,30
Estadão,2
lavagem,2
mole,1
óbvio,4
trabalhou,8
órgão,2
enfrentar,4
esquerdista,10
replicou,1
Mint,1
preocupado,2
elogiarem,1
si,3
fudidos,1
colo,2
capeta,1
Gastou,1
grana,5
preta,2
produzir,1
referência,1
bobo,3
clara,5
parecer,1
palatável,1
consigo,2
entender,12
lamber,3
vi,10
engajado,1
apoiar,7
verme,1
argumentar,1
inclusive,10
inspira,1
conhece,10
raposa,4
Imaginem,5
armado,2
espalhado,1
briga,5
Dialogo,1
INTERAMERICANO,3
pacote,2
Temmers,1
corremos,1
risco,6
vir,3
agregado,1
força,12
conquistar,3
construir,3
estudo,2
entregue,1
encantar,1
lance,1
abrindo,1
opiniões,3
msm,2
engrenou,1
preferindo,1
fantasioso,1
preceber,1
prateleira,1
relax,1
Suiça,1
passear,1
Coloque,2
ladrões,3
defendo,4
profundas,2
Cobram,1
beneficiam,1
justo,3
avançar,6
imaculadamente,1
recessão,1
repetir,3
Aumento,7
Excesso,1
intervenção,2
desarmamentistas,1
receberão,1
ihaiuahaiuhaiuahiauhiau,1
medição,1
defender,4
Queremos,5
patamar,1
cola',2
adianto,2
antemão,1
refletem,1
ideologia,6
séria,5
formação,3
quadrilha,5
citar,2
ligados,1
Leiam,1
Amoêdo,6
Flávio,1
Esperei,1
Exxon,1
Shell,1
Beleleu,1
socialista,5
inegável,1
minion,2
afirmar,1
esquecer,3
consultor,1
protegido,1
acontecia,1
anúncio,1
golpista,10
bloqueie,1
social,6
bateu,1
recorde,2
recuperar,4
lascou,1
afundar,3
rápido,4
tijolo,1
privilégios,6
permitir,3
auditor,2
receba,1
reais,7
4h,2
quinquênio,1
férias,1
anuais,1
mão,10
anta,1
postura,3
adotado,2
legitimar,1
procurar,1
fono,2
stephen,1
hawking,1
sabemos,10
percebemos,1
separação,1
perfeitamente,1
alimentados,1
pagam,1
FODAM,1
Volte,2
campo,6
ministério,13
vaidade,1
cancele,1
estúpida,1
safado,1
capiroto,1
figa,1
muro,3
escolha,7
toleramos,1
conjavos,1
fita,1
escolhendo,1
despreza,1
usado,1
criminoso,7
tolerei,1
apoiasse,1
ladrão,12
Cadê,6
CPI,2
BANESTADO,2
took,1
office,1
escândalo,3
US,2
bilhões,5
esquecendo,2
Juiz,1
Sérgio,3
ideal,6
parâmetros,1
revela,1
Discordo,2
generalizar,1
qndo,1
quadro,2
impeachment,1
rolasse,1
chamasse,1
rolando,2
garantiu,1
seguraria,1
militância,1
deixaria,2
paz,3
serviu,3
luladrao,1
aa,1
fribosta,1
Sarney,3
legenda,3
excessivo,1
arena,1
cheio,5
arrogância,1
preconceito,1
atribuindo,1
adjetivos,1
tortos,1
crer,2
doente,1
Lamento,1
engraçada,1
noticiário,1
jornais,1
surgiram,1
Luciano,1
Informes,1
publicitários,1
preço,4
irresponsabilidade,2
anteriores,3
melhoramos,1
desequilibrada,1
respondi,2
Saudações,1
eleitor,12
supostamente,1
informado,3
fanático,3
palavra,8
CORTE,1
Mania,1
lombo,1
votam,2
lógica,3
desiquibrado,2
Bolsotonto,3
balaio,2
mérito,2
vantagem,3
excelente,12
demonstra,2
desequilíbrio,1
novidade,1
ladrao,4
Marun,3
governar,4
administrativa,1
convicção,3
ajudar,5
simplesmente,3
disposição,3
tiramos,1
reformista,2
qq,2
estatizante,1
sozinho,3
governa,4
propor,4
humilde,3
galgou,1
subida,1
íngreme,1
topo,2
voltou,5
bug,1
critica,2
criticar,4
daí,5
prestado,1
despreparado,13
